video_link,spot_products,brand_name,spot_language,brand_parent_name,spot_description
https://d3npuic909260z.cloudfront.net/001/723/149/wcoN.mp4,White Claw Hard Seltzer Black Cherry | White Claw Hard Seltzer Natural Lime | White Claw Hard Seltzer Ruby Grapefruit,White Claw Hard Seltzer,en,Mark Anthony Wine & Spirits,"By forgetting about compromise and sacrifice, White Claw Hard Seltzer says theres nothing more invigorating than perfect balance. The brand declares that its hard seltzers are just as refreshing as if you were swimming underneath a giant wave."
https://d3npuic909260z.cloudfront.net/001/723/917/wcTa.mp4,White Claw Hard Seltzer Black Cherry | White Claw Hard Seltzer Natural Lime | White Claw Hard Seltzer Ruby Grapefruit,White Claw Hard Seltzer,en,Mark Anthony Wine & Spirits,"As a group of people swim beneath a wave, they get a surge of pure refreshment and invigoration. White Claw Hard Seltzer presents its purest hard seltzer, that promises to give that same feeling."
https://d3npuic909260z.cloudfront.net/001/723/337/wctC.mp4,White Claw Hard Seltzer Black Cherry | White Claw Hard Seltzer Natural Lime | White Claw Hard Seltzer Ruby Grapefruit,White Claw Hard Seltzer,en,Mark Anthony Wine & Spirits,"When a man comes out of a wave with an incredible feeling of balance and freedom, White Claw Hard Seltzer declares that its hard seltzers give the purest kind of refreshment with only 100 calories."
https://d3npuic909260z.cloudfront.net/001/723/905/wcTN.mp4,Coors Light Coors Light,Coors Light,en,Molson Coors Brewing Company,Adventurous hikers scale a snowy mountain and relax with a Coors Light when they reach the top.
https://d3npuic909260z.cloudfront.net/001/639/836/wCZo.mp4,Heineken Heineken,Heineken,es,Heineken International,"Heineken sabe de las tradiciones familiares, ya que ha sido una empresa familiar desde 1873. La tradición favorita del actor Benicio Del Toro es intercambiar regalos donde le permite relucir sus habilidades actorales para fingir su emoción cuando recibe regalos como una guitarra, un suéter y una batidora para la cocina. Heineken presenta la nueva botella Heineken Magnum para estas fiestas."
https://d3npuic909260z.cloudfront.net/001/639/864/wCZz.mp4,Miller Lite Miller Lite,Miller Lite,en,Molson Coors Brewing Company,"At only 96 calories and the possibility of an ugly sweater, Miller Lite believes that their beer is the best for the holidays."
https://d3npuic909260z.cloudfront.net/001/615/043/wD0u.mp4,Modelo Especial,Modelo,es,Constellation Brands,"El astronauta José M. Hernández, que viene de una familia de trabajadores migrantes, vino a los Estados Unidos para luchar por una vida mejor. Desde el campo hasta el espacio, él aún no distingue donde termina un país y donde comienza el otro. Según Modelo, no importa de donde vienes, sino de que estás hecho."
https://d3npuic909260z.cloudfront.net/001/615/249/wD43.mp4,Corona Extra Corona Extra,Corona Extra,en,Constellation Brands,"For this fall, you dont necessarily have to be by the ocean to find your beach. Finding your beach can be as easy as throwing a football around an apple orchard, or roasting marshmallows around a campfire in the middle of the forest."
https://d3npuic909260z.cloudfront.net/001/529/319/wd60.mp4,Corona Extra Corona Extra | Corona Extra Limited-Edition Summer Beach Can,Corona Extra,en,Constellation Brands,"A huge crowd surrounds a man as he roots around in a bucket full of ice. Its summer!, he exclaims when he sees the limited edition Summer Beach Can from Corona Extra. On the beach and at outdoor barbecues and parties, people grab the cans, which feature water, an island and palm trees, and pop limes inside before taking a sip. As Jimmy Cliffs classic You Can Get It If You Really Want plays, people enjoy everything that summer has to offer."
https://d3npuic909260z.cloudfront.net/001/529/296/wd6M.mp4,Dos Equis Lager Especial,Dos Equis,en,Heineken International,"The Most Interesting Man in the World, whose eye contact counts as a first date, has his words turned into screenplays and brings an elephant into the room after crashing into a wedding party from a blazing rocket. As he shakes off his helmet and traverses the grounds, he makes eye contact with each guest and then releases a pair of white doves from the palms of his hands. He doesnt always drink beer, but when he does, he chooses Dos Equis."
https://d3npuic909260z.cloudfront.net/001/529/475/wdBS.mp4,Corona Extra Corona Extra,Corona Extra,es,Constellation Brands,"Corona Extra dice que se buscan los amantes del sol. Según la compañía de cerveza, para ser parte de su equipo, el candidato ideal es alguien que sepa trabajar en un equipo y que tenga experiencia en playas."
https://d3npuic909260z.cloudfront.net/001/614/623/wDiv.mp4,Modelo Especial,Modelo,en,Constellation Brands,"Coming from a family of migrant workers, retired U.S. astronaut José M. Hernández fought to find a better life. Both in the fields and in outer space, he couldnt tell where one country ended and the other began. According to Modelo, it doesnt matter where you come from, but it matters what youre made of."
https://d3npuic909260z.cloudfront.net/001/613/090/wDKu.mp4,Bud Light Bud Light,Bud Light,en,Anheuser-Busch,"Bud Lights key ingredient for this NFL game is the Panthers defense looking to shut down the Eagles offense. Brewed with four essential ingredients, Bud Light claims to be Americas favorite light lager."
https://d3npuic909260z.cloudfront.net/001/613/366/wDl9.mp4,Miller Lite Steinie,Miller Lite,es,Molson Coors Brewing Company,"Miller Lite celebra el hecho de que desde el año 1975 ha elaborado su cerveza con más sabor y menos calorías. La cerveza de Miller Lite estará en su botella original, Steinie, por poco tiempo."
https://d3npuic909260z.cloudfront.net/001/613/694/wDNt.mp4,NULL,Dos Equis,en,Heineken International,"Dos Equis is searching for the most interesting college football fan and will offer the winner a statue in the College Football Hall of Fame. ESPN analyst Jesse Palmer believes dedicated fans can be measured by how they tailgate, and he proudly announces he drops by a dozen or more tailgate parties every game. Its a perk of the job, according to Palmer."
https://d3npuic909260z.cloudfront.net/001/531/750/wdPR.mp4,Budweiser Budweiser,Budweiser,en,Anheuser-Busch,"Anheuser-Busch boasts its American-brewed Budweiser to the tune of Goodbye Junes rock song Liberty Mother. A rapid-fire series of factory shots shows the domestic brewer has evolved from its roots in St. Louis, Missouri, to brew its beer in locations across the United States including Van Nuys, California; Baldwinsville, New York; and many states in between."
https://d3npuic909260z.cloudfront.net/001/529/420/wdTj.mp4,Dos Equis Lager Especial,Dos Equis,es,Heineken International,"El hombre más interesante del mundo hace su gran entrada aterrizando en un cohete espacial para llegar a una boda. Él es inolvidable porque donde pone el ojo, pone tres balas. Hasta un elefante lo dibuja de memoria. El hombre más interesante del mundo no siempre toma cerveza, pero cuando lo hace, prefiere tomar Dos Equis."
https://d3npuic909260z.cloudfront.net/001/529/943/wdym.mp4,BON & VIV Spiked Seltzer Indian River Grapefruit,BON & VIV Spiked Seltzer,en,Anheuser-Busch,"Inviting us to discover the original, SpikedSeltzer announces its Indian River Grapefruit flavor. The bubbly beverage described as the sparkle of summer contains six percent alcohol, natural fruit flavor and weighs in at five carbs."
https://d3npuic909260z.cloudfront.net/001/695/516/wen4.mp4,Heineken Heineken,Heineken,es,Heineken International,"El legendario corredor de autos Jackie Stewart es conocido por su talento en la pista de carreras y también por ser creyente de no manejar al estar tomado. Mientras que suena una versión de la canción de David Bowie, Heroes por Postmodern Jukebox, se demuestra varios instantes donde Jackie Stewart rechazaba una bebida alcohólica antes de manejar. Ahora en el presente, Jackie hace lo mismo cuando va a una fiesta. Cuando el camarero le ofrece una cerveza de Heineken, él amablemente le dice que no ya que todavía está manejando a su edad. Heineken dice que al manejar, nunca hay que tomar."
https://d3npuic909260z.cloudfront.net/001/659/744/wEno.mp4,Angry Orchard Crisp Apple,Angry Orchard,en,Boston Beer Company,Angry Orchard Head Cider Maker Ryan Burk shares one of the companys top priorities: staying connected with great apple growers to ensure the quality of the companys product. Ryan says keeping in touch with these growers (who are spread out around the world) is one of the reasons the brand has been able to excel.
https://d3npuic909260z.cloudfront.net/001/697/183/weuK.mp4,Busch Beer Busch Beer | Busch Beer Busch Light,Busch Beer,en,Anheuser-Busch,"Although Busch Beer believes some things should never change -- like the crisp, refreshing taste of its beer -- it thinks other things definitely should. Like Johns lack of awareness when dealing with an automated phone system during a hunting trip. After John repeatedly asks to speak to a representative to no avail, his friend finally takes the phone, knowing this is the wrong time and place."
https://d3npuic909260z.cloudfront.net/001/671/978/wF2T.mp4,Bud Light Bud Light,Bud Light,en,Anheuser-Busch,"As he looks around a room filled with boxes of Bud Light, a king tells the wizard in front of him that he still does not have enough beer for a Super Bowl party and dramatically volunteers himself to be turned into Bud Light. The wizard begins to comply, dutifully saying dilly dilly as he raises his staff, but the king panics and says he was kidding. Maybe the wizard thought he was being devoted, but the king looks hurt that his friend would be loyal to a fault and really do that."
https://d3npuic909260z.cloudfront.net/001/672/124/wF5W.mp4,Tecate Light | Tecate Original,Tecate,en,Heineken International,"Before he begins training for his next fight, Canelo Álvarezs coach presents him with a cows carcass as if it were a punching bag. However, the boxer has other ideas in mind and decides to make everyone a carne asada accompanied with some Tecate Light beers."
https://d3npuic909260z.cloudfront.net/001/583/223/wfcr.mp4,Kona Brewing Company Big Wave Golden Ale | Kona Brewing Company Longboard Island Lager,Kona Brewing Company,en,NULL,"That viral video of the cat dressed as a spider dressed as a fire hydrant might have taken the rest of the world by storm, but these two brothers couldnt care less. Theyre just idling on a Hawaiian beach, strumming a ukulele and enjoying a couple bottles from Kona Brewing Company."
https://d3npuic909260z.cloudfront.net/001/673/698/wFFE.mp4,Dos Equis Lager Especial,Dos Equis,en,Heineken International,"The search is finally over for Dos Equis Most Interesting Fan of College Football as former NFL player Jesse Palmer announces that Christian Christoffersen has been given the title. According to Palmer, Christian eats, drinks and sleeps school spirit, literally, as he sometimes sleeps in his chest paint. He even made a cape out of duct tape to wear to every game."
https://d3npuic909260z.cloudfront.net/001/583/005/wfh7.mp4,Corona Extra Corona Extra,Corona Extra,en,Constellation Brands,"Television host Rodney Rikai offers some summer tips from the BET and Corona Extra party playbook. For the perfect bash, Rikai suggests a taco station, plenty of seating and a cooler stocked with Corona Extra."
https://d3npuic909260z.cloudfront.net/001/582/544/wfXJ.mp4,Bud Light Bud Light | Miller Lite Miller Lite,Miller Lite,es,Molson Coors Brewing Company,"En un mar de cervezas, una mano se mete en las aguas heladas de una hielera para agarrar una cerveza Miller Lite en vez de una cerveza Bud Light. Según Miller Lite, su cerveza tiene más sabor y menos calorías otras cervezas."
https://d3npuic909260z.cloudfront.net/001/592/650/wg1Z.mp4,Heineken Light Heineken Light,Heineken Light,en,Heineken International,They said it was impossible to have great tasting light beer. They also said that it was impossible to teleport. Neil Patrick Harris is proving everyone wrong with a Heineken Light that can teleport.
https://d3npuic909260z.cloudfront.net/001/591/825/wg77.mp4,NULL,Dos Equis,en,Heineken International,"Dos Equis is searching for its most interesting fan and will offer the winner a statue in the College Football Hall of Fame. ESPN analyst Jesse Palmer believes he should win since he watches and analyzes dozens of football games each week for his job. When his coworker interjects, he adds that, Its not a job if you do what you love, Carl!"
https://d3npuic909260z.cloudfront.net/001/595/498/wg9g.mp4,Bud Light Bud Light,Bud Light,en,Anheuser-Busch,NULL
https://d3npuic909260z.cloudfront.net/001/595/483/wg9I.mp4,Bud Light Bud Light,Bud Light,en,Anheuser-Busch,"Bud Light, an NFL sponsor, says its beer is brewed with four essential ingredients. As the second half of a football game starts, the brewer encourages people to pick up a drink and enjoy the action."
https://d3npuic909260z.cloudfront.net/001/592/859/wgfl.mp4,Samuel Adams OctoberFest,Samuel Adams,en,Boston Beer Company,"Tis the season for leaf raking, pumpkin picking and, according to Samuel Adams, training to become the next OctoberFest Stein Hoisting champion. So, the brand urges, pick up your OctoberFest drink and enjoy it as one of the great things about fall."
https://d3npuic909260z.cloudfront.net/001/601/838/wGzV.mp4,Strongbow Artisanal Blend Hard Cider,Strongbow,en,Heineken International,"With the rhythmic chorus of Crystal Fighters Follow, Strongbow introduces its Artisanal Blend Hard Cider, made with blended and cold-pressed heirloom apples for a farm fresh taste."
https://d3npuic909260z.cloudfront.net/001/712/419/whD2.mp4,Corona Extra Corona Extra,Corona Extra,en,Constellation Brands,"Corona Extra celebrates the moments when a Corona gets its lime, like when a Friday gathering of friends feels like a family reunion or when two girls dancing front row at a concert realize their favorite song is everyones favorite song. Other moments can happen when a man introduces his work friends to his friends and they all get along or two people talking at a party feel like theyre the only people in the room. Corona Extra believes its beer is perfect for sharing during each moment."
https://d3npuic909260z.cloudfront.net/001/711/345/whnO.mp4,Bud Light Bud Light,Bud Light,en,Anheuser-Busch,"Bud Light says that a keg of Bud Light is changed every six seconds and lets us into a ye olde tavern to see that principle in action. When one bartender taps out of beer, a man pulls a thick rope to call for more. The king of the land enters to much fanfare, bringing with him a new keg and tap laid out on a velvet pillow. The king is happy to let the Bug Light flow again to toasts of Dilly Dilly but before he can leave, another bartender calls out for more beer and to his annoyance, he must do his duty once more."
https://d3npuic909260z.cloudfront.net/001/711/393/whnU.mp4,Guinness Blonde American Lager,Guinness,en,Diageo,Guinness celebrates the 30 million Irish Americans in honor of St. Patricks Day with the help of its Blonde American Lager.
https://d3npuic909260z.cloudfront.net/001/712/953/whNx.mp4,Budweiser Budweiser,Budweiser,en,Anheuser-Busch,"Even though Budweiser claims its beer is one of the most difficult to brew, its no sweat for Budweisers award-winning brew masters."
https://d3npuic909260z.cloudfront.net/001/714/298/whPA.mp4,Cerveza Victoria Caguama | Cerveza Victoria Victoria Media | Cerveza Victoria Victoria Vicky,Cerveza Victoria,es,Constellation Brands,"Cuando los amigos de Gregorio le piden una caguama, él trata de demostrarles que sabe exactamente que es lo que están pidiendo, aunque en realidad no lo sabe. Les lleva una torta, una guitarra y hasta una guacamaya pero ellos siguen esperando su caguama. Milagrosamente, Gregorio abre el refrigerador donde están las caguamas de Cerveza Victoria."
https://d3npuic909260z.cloudfront.net/001/712/764/whrx.mp4,Coors Light Coors Light,Coors Light,en,Molson Coors Brewing Company,"While Hit the Ground Running sets an adventurous mood, a group of friends prepare for a journey through the mountains and on the water. Their adventure takes them hiking, kayaking and skiing, but at the end of the day the group huddles around a campfire to crack open a cold Coors Light beer. Coors Light believes it is ideal for people who are thirsting for more because its beer is lagered, filtered and packaged cold to give it a crisp, cool finish."
https://d3npuic909260z.cloudfront.net/001/712/023/whTU.mp4,Corona Familiar Corona Familiar,Corona Familiar,es,Constellation Brands,"En una fiesta, llega el tipo que lo tiene todo. Si es tu amigo, entonces tú y todos tus otros amigos lo tienen todo. Por ejemplo, una casa con piscina, tener un corazón roto o recibir una patada dolorosa. Según Corona Familiar, cuando le pasa algo a uno y le pasa a todos, eso se considera algo familiar."
https://d3npuic909260z.cloudfront.net/001/712/504/whyu.mp4,Angry Orchard Rosé,Angry Orchard,en,Boston Beer Company,"Angry Orchard head cider maker Ryan Burk goes to Brittany, France to explain the creation of Angry Orchard Ros u00e9. Ryan says he wanted to make the cider because of his love for ros u00e9 wine and found his inspiration in Frances red flesh apples. As people enjoy a picnic on the grass, Ryan says his Ros u00e9 is less sweet and has a bright, refreshing taste, so drinkers can enjoy it while hanging outside or at the dinner table."
https://d3npuic909260z.cloudfront.net/001/534/704/wI_S.mp4,Coors Light Coors Light,Coors Light,en,Molson Coors Brewing Company,"A roller derby competitor is caught behind a large group of skaters and theres no way around the problem. In a situation like this, Coors Light suggests going through the problem instead. The competitor takes the advice literally and powerfully pushes through the group to emerge victorious on the other side."
https://d3npuic909260z.cloudfront.net/001/699/837/wi1M.mp4,Budweiser Budweiser,Budweiser,es,Anheuser-Busch,"Un caballo pasea por un pueblo mientras que el narrador cuenta la historia de la cerveza que nació en el corazón de los Estados Unidos. La cerveza de Budweiser fue elaborada por generaciones con el fin de tomar, disfrutar, compartir y recordar. Mientras que unos hombres levantan la bandera nacional, Budweiser dice que esta historia es del país de la cerveza."
https://d3npuic909260z.cloudfront.net/001/699/844/wi1W.mp4,Budweiser Budweiser,Budweiser,es,Anheuser-Busch,"Aunque la cerveza de Budweiser es una de las más difíciles de elaborar, la compañía declara que sus maestros cerveceros están listos para el reto."
https://d3npuic909260z.cloudfront.net/001/534/767/wIFS.mp4,Stella Artois Stella Artois,Stella Artois,en,Anheuser-Busch,"A host revives his lifeless cocktail party by performing a series of hat tricks with bottles of Stella Artois. After snatching a womans scarf off of her neck to turn a plate of hors doeuvres into an unopened bottle of Stella Artois, he changes the record with the flick of a bottle cap and wows guests with a vanishing-act finale involving a glass of Stella. The crowd cheers him on, and they continue mingling and drinking Stella Artois throughout the night."
https://d3npuic909260z.cloudfront.net/001/533/666/wIG0.mp4,Goose Island Beer Co. Goose IPA,Goose Island Beer Co.,en,Anheuser-Busch,"Before the workers of Goose Island Beer Company being their tireless harvesting of the hops fields, they wait patiently for the hop farmer to tell them that its time. These guys dont take any shortcuts to create Goose IPA."
https://d3npuic909260z.cloudfront.net/001/533/661/wIG8.mp4,Mikes Hard Lemonade,Mike's Hard,en,Mark Anthony Wine & Spirits,The golden glow from an open Mikes Hard Lemonade sends this man propelling skyward with his rocket shoes on until hes flying among a flock of winged bottles. He collects the cooing beverages in his arms and gives them a beaming grin. Mikes Hard advises customers to drink on the bright side.
https://d3npuic909260z.cloudfront.net/001/533/542/wIgv.mp4,Mikes Hard Lemonade,Mike's Hard,en,Mark Anthony Wine & Spirits,The allure of cracking open a Mikes Hard makes this disembodied head floating in a matrix see rows of dancing hot dogs and bottles while two sloths hold open his mouth into a forced smile. Mikes Hard encourages customers to drink on the bright side.
https://d3npuic909260z.cloudfront.net/001/533/584/wISu.mp4,Mikes Hard Lemonade,Mike's Hard,en,Mark Anthony Wine & Spirits,"A man floats in a psychedelic slot machine as random objects roll past him. As he opens up a Mikes Hard Lemonade, a gold helmet and matching tricycle line up with him and ding to indicate hes won the jackpot. Suddenly, hes at a public swimming pool on his tricycle, lemonade in hand, and he greets his fellow pool-goers."
https://d3npuic909260z.cloudfront.net/001/629/947/wj_n.mp4,Budweiser 1933 Repeal Reserve Amber Lager,Budweiser,es,Anheuser-Busch,"Durante una noche oscura y nevada, un hombre entra por una puerta secreta que lo lleva a un bar. Su llegada discreta nos lleva a otra época, la era de la Prohibición. Mientras que el camarero le sirve una cerveza, Budweiser presenta La Reserva de Derogación de 1933, una cerveza dorada con un aroma suave y un sabor a malta de caramelo. La receta que fue basada e interrumpida durante la época de la Prohibición ahora será compartida durante estas fiestas navideñas."
https://d3npuic909260z.cloudfront.net/001/689/942/wJel.mp4,Bud Light Bud Light,Bud Light,es,Anheuser-Busch,"En un bar, Roberto recibe una carta de su amigo diciendo que no sabe si podrá dar la cara después de su actuación de karaoke. Mientras que Roberto sigue leyendo la carta con preocupación, su amigo le pide que le guarde un asiento con una cerveza de Bud Light por si regresa. Roberto demuestra lo buen amigo que es y se sube al escenario con él para cantar una ranchera."
https://d3npuic909260z.cloudfront.net/001/688/523/wJK4.mp4,Budweiser Budweiser,Budweiser,en,Anheuser-Busch,"An iconic Budweiser Clydesdale horse saunters through a small town as a narrator tells the story of a beer rooted in the heart of America. Small town dwellers raise a national flag and salute it dutifully as the narrator says that the Budweiser was brewed for people seeking challenge, hope and opportunity. But as the Clydesdale continues its journey past national monuments and through small farms, it becomes clear that the story is not just about beer -- it is about beer country."
https://d3npuic909260z.cloudfront.net/001/629/922/wjWe.mp4,Stella Artois Cidre | Stella Artois Stella Artois,Stella Artois,en,Anheuser-Busch,"Engaging in French dialogue, a man admires his first glass of what will soon be named Stella Artois. However, at this point in time, he has no idea what to call the beverage. In frustration, he walks out of the building for a breath of fresh air and makes his way to the snow-covered city. He soon notices another person asking what to name a starlit bridge. Also, each person -- and even the dog -- wears the same star symbol. When the man looks up to the clear night sky, he is finally able to find his own answer to the naming question: Stella."
https://d3npuic909260z.cloudfront.net/001/604/707/wK6M.mp4,Shiner Beer Shiner Bock,Shiner Beer,en,NULL,"Shiner Beer shares the story of how its founder, Kosmos Spoetzl, served two years in prison for delivering beer to the good folks of Shiner, Texas during the prohibition era. Despite being arrested, he returned back to the city after being released. The beer company believes its founder did so because it would have been a crime for him not to go bock."
https://d3npuic909260z.cloudfront.net/001/504/594/wkAD.mp4,Miller Lite Miller Lite,Miller Lite,en,Molson Coors Brewing Company,"Miller Lite promises a light beer that doesnt compromise on taste. So, from the first foosball game to the last call of the night, these folks will still have their frosty cans at the table."
https://d3npuic909260z.cloudfront.net/001/507/380/wke_.mp4,Miller Lite Miller Lite,Miller Lite,es,Molson Coors Brewing Company,"Miller Lite presenta su cerveza Lite Original. Según la compañía de cerveza, podrá ser disfrutada desde el primer partido de un juego hasta la última jugada, aunque sea un partido de fútbol de mesa."
https://d3npuic909260z.cloudfront.net/001/604/943/wKg5.mp4,Miller Lite Steinie,Miller Lite,en,Molson Coors Brewing Company,"Miller Lite welcomes the return of the steinie bottle, originally launched in 1975 and back for a limited time."
https://d3npuic909260z.cloudfront.net/001/504/960/wkn2.mp4,Bud Light Bud Light,Bud Light,en,Anheuser-Busch,"Dressed head-to-toe in business casual attire, a group of co-workers makes a grand entrance to mark the start of happy hour. After the team leader confidently orders the first round of Bud Light, they take to the floor, showing off their dancing prowess with Ice-Ts Colors playing in the background. When another team shows up in blue polos and khakis, things get tense -- until they are reminded that at happy hour they arent just co-workers, theyre co-friends."
https://d3npuic909260z.cloudfront.net/001/605/897/wKup.mp4,Samuel Adams OctoberFest,Samuel Adams,en,Boston Beer Company,"From the bottom of a pile of leaves, a can of Samuel Adams OctoberFest bursts through the top to signal that this autumn classic has arrived just in time for the fall."
https://d3npuic909260z.cloudfront.net/001/603/706/wKYW.mp4,Bud Light Bud Light,Bud Light,en,Anheuser-Busch,"Bud Light presents its key ingredient that will stretch the field with its passing attack: the Green Bay Packers. As the official beer sponsor for the NFL, Bud Light mentions its brewed with four essential ingredients."
https://d3npuic909260z.cloudfront.net/001/504/894/wkZO.mp4,Stella Artois Cidre,Stella Artois,en,Anheuser-Busch,"Accompanied by Stella Artois Cidre, three colorfully dressed friends at a picnic dance to a doo-wop song sounding on the record player. Playful choreography leads them to snap, clap and twirl in time, and a even a bird chimes in for a quick solo before they pause to catch apples falling from a tree above. For the Cidre, Stella Artois combined three apple varieties for what it describes as a perfectly balanced flavor."
https://d3npuic909260z.cloudfront.net/001/510/426/wLCk.mp4,Labatt Beer Blue | Labatt Beer Blue Light,Labatt Beer,en,Anheuser-Busch,"Labatt is getting ready for a summer full of lakeside cheers, rope swings and boating. With a cooler full of Labatt Blue, everyone is getting up, out and into a great state of mine. The sun is out -- its time to get on board with getting un-bored."
https://d3npuic909260z.cloudfront.net/001/508/733/wLIo.mp4,Coors Light Coors Light,Coors Light,en,Molson Coors Brewing Company,"Some dedicated hockey players create a rink with their cars headlights to illuminating the ice, and they share Coors Light after an intense game. Coors Light is the official beer of the NHL."
https://d3npuic909260z.cloudfront.net/001/620/062/wln1.mp4,Blue Moon Belgian White,Blue Moon,en,Molson Coors Brewing Company,"As Mayer Hawthornes The Walk plays, a server carries a tall glass of Blue Moon Belgian White garnished with an orange slice to a waiting table at a bar."
https://d3npuic909260z.cloudfront.net/001/619/387/wlVC.mp4,Budweiser 1933 Repeal Reserve Amber Lager,Budweiser,en,Anheuser-Busch,"Its a crisp winter night and a man seeks out a speak-easy reminiscent of the Prohibition era. He slips past other patrons, presumably to find a quiet place to enjoy a drink. A voice-over narrates the malty aroma and sweet taste of Budweisers 1933 Repeal Reserve Amber Lager as a bottle is opened and beer flows gently to the sway of cool tunes in the background. Budweiser offers to share the delights of its limited edition pre-Prohibition recipe with you this holiday season."
https://d3npuic909260z.cloudfront.net/001/619/396/wlVH.mp4,Angry Orchard Crisp Apple,Angry Orchard,en,Boston Beer Company,"The head cider maker at Angry Orchard, Ryan Burk, teaches a lesson on cider where he compares apples for cider to grapes for wine. He says there are many kinds of apples, each with its own flavor, but Angry Orchard Crisp Apple is made to balance the sweet and acidic for a refreshing taste."
https://d3npuic909260z.cloudfront.net/001/510/837/wLWM.mp4,Bud Light-A-Rita Grape-A-Rita | Bud Light-A-Rita Lime Lemon-Ade-Rita | Bud Light-A-Rita Lime-A-Rita | Bud Light-A-Rita Straw-Ber-Rita,Bud Light-A-Rita,en,Anheuser-Busch,"The Bud Light Lime-A-Rita is now available in five flavors: Lime, Strawberry, Lemonade, Mango and Grape."
https://d3npuic909260z.cloudfront.net/001/621/974/wlWs.mp4,Bud Light Bud Light,Bud Light,en,Anheuser-Busch,"Bud Lights key ingredient for this NFL game is the Miamis defense looking to shut down the Ravens. Brewed with four essential ingredients, Bud Light claims to be Americas favorite light lager."
https://d3npuic909260z.cloudfront.net/001/621/236/wly0.mp4,Angry Orchard Crisp Apple,Angry Orchard,en,Boston Beer Company,"Ryan Burk, Head Cider Maker at Angry Orchard, reveals that the ugliest, angriest apples make the best cider. Because of this, he prefers to use bittersweet apples for the tannic properties they impart, which give Angry Orchard Hard Cider its unique taste."
https://d3npuic909260z.cloudfront.net/001/508/465/wLYc.mp4,Blue Moon Belgian White,Blue Moon,es,Molson Coors Brewing Company,"En cuanto baja el sol, la fiesta empieza con un brindis, conversaciones y hieleras llenas de la cerveza Blue Moon, hecha con la cascara de naranja Valenciana."
https://d3npuic909260z.cloudfront.net/001/508/886/wLZN.mp4,Blue Moon Belgian White,Blue Moon,en,Molson Coors Brewing Company,"As the sun sets, the party gets going with cheers, conversation and buckets of Blue Moon. Made with Valencia orange peel, the tall pint on the table shines a little brighter."
https://d3npuic909260z.cloudfront.net/001/638/746/wM3h.mp4,NULL,Budweiser,en,Anheuser-Busch,"To honor Dale Earnhardt Jr. as he prepares to retire from his NASCAR career, a lone Monte Carlo sporting the Budweiser logo takes one last lap around the track. The beer manufacturer salutes the athlete saying, Junior, this Buds for you."
https://d3npuic909260z.cloudfront.net/001/635/573/wMAl.mp4,Dos Equis Lager Especial,Dos Equis,en,Heineken International,"As The Most Interesting Man in the World carves away at the statue for The Most Interesting Fan of College Football, comedian Rob Riggles efforts to prove he is No. 1 continue. After pointing out that The Most Interesting Man once saved two birds with one stone and drove eight hours in a sidecar to get to a game, Riggle asks if the statue is of him. The statue will be revealed Jan. 7, 2018."
https://d3npuic909260z.cloudfront.net/001/637/474/wMCW.mp4,Bud Light Bud Light,Bud Light,en,Anheuser-Busch,"Bud Light presents tonights key ingredient, where the Titans could struggle against the Steelers defense. Brewed with four essential ingredients, Bud Light says its Americas favorite light lager."
https://d3npuic909260z.cloudfront.net/001/637/040/wMDa.mp4,Heineken Heineken,Heineken,en,Heineken International,"Family owned since 1873, Heineken knows about family tradition. Benicio del Toros favorite tradition is exchanging gifts, where he can display his wide range of acting skills like a fake reaction of joy when he opens presents like a guitar, sweater and mixer."
https://d3npuic909260z.cloudfront.net/001/638/400/wMiB.mp4,Corona Light Corona Light,Corona Light,en,Constellation Brands,"Jimmy Luxurys Cha Cha Cha and Corona Light beers get the party started and keep it going even after the guests leave. Low-calorie Corona Light is not just the life of the party; its the life of the after party, too."
https://d3npuic909260z.cloudfront.net/001/636/108/wMOU.mp4,Miller Lite Steinie,Miller Lite,es,Molson Coors Brewing Company,Miller Lite dice que la cerveza Miller Lite Steinie Bottle ha regresado en su botella original y está vestido más elegante con el mismo sabor y con 96 calorías para estas  fiestas.
https://d3npuic909260z.cloudfront.net/001/545/200/wn69.mp4,Bud Light Chelada Original,Bud Light,es,Anheuser-Busch,"En las reuniones con los amigos hay historias que contar. Y con esas historias, hace hambre. Bud Light dice que es la única cerveza que tiene Clamato y que podrá ser acompañado para estos momentos."
https://d3npuic909260z.cloudfront.net/001/544/526/wno5.mp4,Strongbow Cherry Blossom Hard Apple Cider | Strongbow Gold Apple Hard Apple Cider | Strongbow Honey Hard Apple Cider | Strongbow Orange Blossom Hard Apple Cider,Strongbow,en,Heineken International,"In a segment of FX Pours, Adam Gertler reconnects with nature by drinking Strongbow Hard Apple Cider. With an assortment of flavors including Orange Blossom, he pours the alcoholic beverage over ice declaring its his nature remix."
https://d3npuic909260z.cloudfront.net/001/544/873/wnqi.mp4,Modelo Especial,Modelo,en,Constellation Brands,"Omar Gonzalez worked tirelessly, one practice session in the dirt at a time, to the point where he can play a beautiful game. For those who are willing to fight for victory like the professional soccer player, Modelo recommends entering to win a trip to an international soccer experience taking place in 2018."
https://d3npuic909260z.cloudfront.net/001/552/926/wO2s.mp4,Miller Lite Miller Lite,Miller Lite,en,Molson Coors Brewing Company,"Friends enjoy each others company while they gather around a beach bonfire. On nights like these, which start out as afternoons, they prefer the uncompromising taste of Miller Lite beer."
